author,user_profile_link,text,timestamp,likes,date,time
فاطمة أكزديو,https://www.facebook.com/profile.php?id=100079229839256&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI2Mjg4OTkzODQ0MTc4Mw%3D%3D&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Zezo Hazam,https://www.facebook.com/zezo.hazam?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTYwOTUwMDE1MDAzODk3&__tn__=R*F,يارب لطفك ونقدر نسافر لعندن ونساعدن,Saturday 9 September 2023 at 00:01,0,09 September 2023,00:01
Menaim Meriem,https://www.facebook.com/casameriem?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTY1NTM4NTY3ODc0MjIw&__tn__=R*F,نسأل الله السلامة,Saturday 9 September 2023 at 00:01,0,09 September 2023,00:01
Allal El Fallaki,https://www.facebook.com/profile.php?id=100063232202551&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjY0NjA5NTgzMDY4OTI5&__tn__=R*F,الحمدلله,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Fati Hajar,https://www.facebook.com/fati.rosa.37604303?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTYwNDUxMTQ3OTk1NzczOA%3D%3D&__tn__=R*F,لطفك يا الله,Friday 8 September 2023 at 23:40,0,08 September 2023,23:40
ROss Ella,https://www.facebook.com/profile.php?id=100086395754527&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTk3MjQ4MzE0OTc5ODc2MA%3D%3D&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:50,0,08 September 2023,23:50
Bahija Sajid,https://www.facebook.com/bahija.alnabary?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjY3MjczNzU5NDYzODMy&__tn__=R*F,اللهم لطفك يا رب,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Sanaa Lemaanni,https://www.facebook.com/profile.php?id=1614708661&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzIyNTc2MDAzNTAzNzM4&__tn__=R*F,نسأل الله العفو والعافية,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Mustapha El Mouden,https://www.facebook.com/profile.php?id=100089007706141&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODQzMjIxODUwNDk0MjUy&__tn__=R*F,نسأل الله السلامة والعافيه,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
ⵢⵡⵙⴼ ⵕⵣⵇⵢ,https://www.facebook.com/yousse.7583?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTk1OTQyODE0OTgwMzMz&__tn__=R*F,نسأل الله السلامة والعافية,Friday 8 September 2023 at 23:28,0,08 September 2023,23:28
Said Yacho,https://www.facebook.com/khalid.kalid.1690?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzEzODIzNDUxMzA0NDY3&__tn__=R*F,نطلب الله السلامة,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
Abdeljalil Moummad,https://www.facebook.com/profile.php?id=100091932173633&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzQ0ODg4OTkxMzAyOTEx&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:36,0,08 September 2023,23:36
همسة الأيام,https://www.facebook.com/hamsat.roh.969?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTQ2Nzg5MTc2NzI3ODU4MA%3D%3D&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:59,0,08 September 2023,23:59
Fati Ell,https://www.facebook.com/profile.php?id=100070075212017&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjQ4MzI4MTQxNTEwMDgw&__tn__=R*F,يا ربي السلامة,Friday 8 September 2023 at 23:33,0,08 September 2023,23:33
محمد الهيباوي السجلماسي,https://www.facebook.com/profile.php?id=100009846197406&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjk0MzUzODY2NjQxNDE1&__tn__=R*F,لطفك يا رب,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Said Said,https://www.facebook.com/profile.php?id=100072026958035&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjA5MTI3ODc4ODMwNDM1&__tn__=R*F,اللهم لطفك يا أرحم الراحميين,Saturday 9 September 2023 at 02:04,0,09 September 2023,02:04
Hossa Azgrouz,https://www.facebook.com/profile.php?id=100019801994411&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjE3NTA1Mjk3OTcwMTcz&__tn__=R*F,الله استر تخالعنا اخويا,Saturday 9 September 2023 at 02:04,0,09 September 2023,02:04
Dalal Qr,https://www.facebook.com/dalal.qr.3?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODUwNDIyNTM2NzI2NzAz&__tn__=R*F,نسال الله السلامة والعافية,Saturday 9 September 2023 at 18:13,0,09 September 2023,18:13
Al Lhazin Al Lhazin,https://www.facebook.com/profile.php?id=100009724030180&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzIwNTg3MTQ3MTQ1NzM3&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:37,0,08 September 2023,23:37
Zohra Zohra,https://www.facebook.com/zohra.azhar.184?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNzIwNzI4ODY5ODc4MDE3&__tn__=R*F,نسأل الله سلامة و العافية ،لأرض مشات بنا وجات,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Djekrir Tarek,https://www.facebook.com/tarekabouzyad?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTk1Nzg4MDgwMTgzMzk1&__tn__=R*F,لطفك يا رب,Saturday 9 September 2023 at 00:24,0,09 September 2023,00:24
El Mejdoubi Houda,https://www.facebook.com/houba.mejdoubi?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAxMDkxNjQ0MzY5NTg1MQ%3D%3D&__tn__=R*F,يارب تنزل لطفك على عبادك,Saturday 9 September 2023 at 01:30,0,09 September 2023,01:30
Amira Sara,https://www.facebook.com/profile.php?id=100005471649493&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI1MzI5Njc2ODcwNzk1NA%3D%3D&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
Aziza Azza Kamali,https://www.facebook.com/sofia.azzaFOR?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTM2NDI2MjE2MTE4MDg1OQ%3D%3D&__tn__=R*F,لاحول ولا قوة الا بالله العلي العظيم الله احفظ يا ربي,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
محسين الزرد,https://www.facebook.com/profile.php?id=100057243442794&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODU3NTY0MTQ1ODkwODM2&__tn__=R*F,نسأل الله السلامة,Saturday 9 September 2023 at 00:02,0,09 September 2023,00:02
Mobarka Mba Rka,https://www.facebook.com/mbarka.hmd.7?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjExNTMzNjQ1MDEwNTU2&__tn__=R*F,السلامة يا رب,Friday 8 September 2023 at 23:29,0,08 September 2023,23:29
Lila Aafir,https://www.facebook.com/lila.aafir?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjk4OTg1MzUyMTA1NDE4&__tn__=R*F,لطفك يارب العالمين بعبادك يارب العالمين,Friday 8 September 2023 at 23:29,0,08 September 2023,23:29
أم هداية,https://www.facebook.com/salmaelka.ma?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjg0NjU4MTA0MzIyNzQy&__tn__=R*F,يا رب لطفك,Friday 8 September 2023 at 23:32,0,08 September 2023,23:32
Abde Errazzaq Er,https://www.facebook.com/erabiai.abderrazzaq?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjc2ODQ0NDUwNzMzMDAw&__tn__=R*F,لطفك يارب,Saturday 9 September 2023 at 01:04,0,09 September 2023,01:04
Houdâyfâ Lèmghari,https://www.facebook.com/houdayfa.lemghari?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjk2MzUzOTg5MTk0MDAy&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:31,0,08 September 2023,23:31
Fatima Ha,https://www.facebook.com/fatimazaherahafa?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNzQ0MzkxMDAwODI2NTcy&__tn__=R*F,ياربي سلامة,Friday 8 September 2023 at 23:25,0,08 September 2023,23:25
Samira El,https://www.facebook.com/profile.php?id=100051968032835&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzEyMzY2NDI0NjExOTE1&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:32,0,08 September 2023,23:32
نورس أحمد صيدناوي,https://www.facebook.com/profile.php?id=100005353386155&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzExNjQ0Njk0Nzg2Njgx&__tn__=R*F,نسأل الله السلامة لإخواننا في المغرب الحبيب,Friday 8 September 2023 at 23:49,0,08 September 2023,23:49
HamZ'a En'nessah,https://www.facebook.com/Hamza.ennessah39?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjM3ODY1ODAxNzgyNTA5&__tn__=R*F,نسأل الله اللطف و الرحمة,Friday 8 September 2023 at 23:35,0,08 September 2023,23:35
Mohamed Tachouchout,https://www.facebook.com/mohamed.tachouchout?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTA2NDA2NzQ2ODA5MDEzMg%3D%3D&__tn__=R*F,لطفك يارب,Friday 8 September 2023 at 23:26,2,08 September 2023,23:26
Abdelkrim Elbartami,https://www.facebook.com/profile.php?id=100008965057137&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzQ3Njc4Mjg3NTkyOTQ4&__tn__=R*F,شعرنا به في البير الجديد الله يلطف بنا والحمدلله على كل شيء,Friday 8 September 2023 at 23:28,0,08 September 2023,23:28
المنيوم حسين ادلحاج,https://www.facebook.com/profile.php?id=100063787700791&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjQ5MDQ0NTMwNjY0ODYy&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Oussama Massawi,https://www.facebook.com/profile.php?id=100086202073933&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjcwNjIxODg4MzczMDM4&__tn__=R*F,نسأل الله اللطف و السلامة,Sunday 17 September 2023 at 10:02,0,17 September 2023,10:02
وردة الربيع,https://www.facebook.com/profile.php?id=100017831561283&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI0MTkyNDgyNjUwMDIyNQ%3D%3D&__tn__=R*F,اللهم لطفك يارب,Saturday 9 September 2023 at 00:14,0,09 September 2023,00:14
بلال بلال,https://www.facebook.com/profile.php?id=100023978210291&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzQ0MjMzMDkyMjcwMDI1Nw%3D%3D&__tn__=R*F,لطفك يا رب,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Safaa Hanaa,https://www.facebook.com/profile.php?id=100084459949937&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjY5Nzk1NDMxNzkxOTM2&__tn__=R*F,لطفك يارب العالمين,Saturday 9 September 2023 at 00:58,0,09 September 2023,00:58
Hôûďà Houda,https://www.facebook.com/profile.php?id=100078939821041&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI0NTEzNzY0MDUxOTgy&__tn__=R*F,مزال ايضرب ولا شنوا اللهم نسألك لطفك ياربي,Saturday 9 September 2023 at 00:19,0,09 September 2023,00:19
Adil Chaoui,https://www.facebook.com/adil.chaoui.79?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjE4MzU4Mjk3MTUwMDg5&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:31,0,08 September 2023,23:31
أبو قصي سراقب,https://www.facebook.com/profile.php?id=100092478370072&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzAxNjcxNjA0NTEyNzA5OQ%3D%3D&__tn__=R*F,نسأل الله اللطف و السلامة,Saturday 9 September 2023 at 00:27,0,09 September 2023,00:27
Houda Hissi,https://www.facebook.com/houda.hissi.1?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTMxNTQwMDE5MjQzNzgzMw%3D%3D&__tn__=R*F,ياربي السلامة يااارب,Friday 8 September 2023 at 23:35,0,08 September 2023,23:35
تنسيم نسيم,https://www.facebook.com/fatimazahra.oukiou?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjQ5MTU4MTMwNTI1MTk5&__tn__=R*F,اش يهز مناطق مختلف .وانت راه المغرب كله.,Saturday 9 September 2023 at 00:23,0,09 September 2023,00:23
Kamal Taza,https://www.facebook.com/kamal.taza.1257?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTA4OTY4NjU1NTMyODQyOQ%3D%3D&__tn__=R*F,لطفك يا ربي,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
Dounia Elhad,https://www.facebook.com/profile.php?id=100077176304511&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTA1MDA2OTM4MjgzMzc5Mw%3D%3D&__tn__=R*F,اللهم لطفك يا رب,Friday 8 September 2023 at 23:42,0,08 September 2023,23:42
Mohammed Lamiri,https://www.facebook.com/profile.php?id=100091623153726&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTA0NTUzODc2MzI4MzczMQ%3D%3D&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
Omar Lammah,https://www.facebook.com/omar.lammah?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODUwODExNzAwMDk0MTIy&__tn__=R*F,اللهم لطفك يارب العالمين,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Abde Lhalym,https://www.facebook.com/profile.php?id=100092291012337&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjM3NzgzOTI5Mjc1NjAy&__tn__=R*F,لطفك يا رب,Friday 8 September 2023 at 23:27,2,08 September 2023,23:27
Rajae Limoun,https://www.facebook.com/profile.php?id=100075291507292&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjM2MjYxNDcyMzE1MzI2&__tn__=R*F,تارودانت,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
Hassan Hassan,https://www.facebook.com/HASSAN.MROC?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjY4NzIxNDMyNjkwODAz&__tn__=R*F,ألخميسأت من بين المدن التي شعرت بالهزة لطفك يا رب,Friday 8 September 2023 at 23:31,0,08 September 2023,23:31
Imad Labrine,https://www.facebook.com/imlabrine?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTA0NzI0MzgwOTYxMDQwOA%3D%3D&__tn__=R*F,شعرنا به بمدينة الدار البيضاء، مر خفيف ولله الحمد.,Friday 8 September 2023 at 23:26,2,08 September 2023,23:26
Mohamed Mahjoubi,https://www.facebook.com/mohamed.mahjoubi.902?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTc1MTgxMTc3MTE5OTky&__tn__=R*F,لطفك يا الله,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Meryam Ouassou,https://www.facebook.com/coucou.coucouwa?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTkwNzc4MTgwNjkwMzIw&__tn__=R*F,الله يلطف بنا ياااااا رب,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Rachid Zari,https://www.facebook.com/profile.php?id=100085435050883&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzU1OTUyMDYxNDMyNDc0OQ%3D%3D&__tn__=R*F,ياربي السلامة فاس تحركات الدار كاملة,Friday 8 September 2023 at 23:28,0,08 September 2023,23:28
Amira Hilal,https://www.facebook.com/maya.mona.980?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjk0ODM1MjA1NDAyMTMx&__tn__=R*F,يا ربي سلامة,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
أميرة بلا تاج,https://www.facebook.com/profile.php?id=100078821761260&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODQ3MDU3MzM3MTM2NjA1&__tn__=R*F,نوحي تازة الخلعة الله يستر,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Wafae Jaja,https://www.facebook.com/wafae.jaja.9?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTM3MjEwMDU4NzAyMDgxNw%3D%3D&__tn__=R*F,لطفك يارب,Saturday 9 September 2023 at 00:43,0,09 September 2023,00:43
L'étøįle Pęrdú,https://www.facebook.com/profile.php?id=100090855755832&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTMyOTc2MTU0MTA2MzA1NA%3D%3D&__tn__=R*F,الله ارحمنا يارب,Saturday 9 September 2023 at 00:59,0,09 September 2023,00:59
Kaoutar Kokita,https://www.facebook.com/profile.php?id=100007744513541&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAzNTM3NjI3NDMxNTkwMA%3D%3D&__tn__=R*F,الله يحفظ ياربي,Friday 8 September 2023 at 23:25,2,08 September 2023,23:25
Ayati Miloud,https://www.facebook.com/profile.php?id=100081061284481&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNDMzODMxMzU5NjM5Mjc4NA%3D%3D&__tn__=R*F,نسال الله السلامة للجميع,Saturday 9 September 2023 at 01:53,0,09 September 2023,01:53
Saadia Hanbot,https://www.facebook.com/saadia.hanbot?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAwODI5MzQ4Njk4MzI4Nw%3D%3D&__tn__=R*F,نسأل الله تعالى السلامة,Saturday 9 September 2023 at 00:43,0,09 September 2023,00:43
Walid Nabil,https://www.facebook.com/walid.nabil.94?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzIyOTk1NDE2NzYxNDYy&__tn__=R*F,طحت وانا واقف,Friday 8 September 2023 at 23:42,0,08 September 2023,23:42
عبدالحي زروقي,https://www.facebook.com/profile.php?id=100010887044992&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTQ5MTA0ODcyODIxNzU2&__tn__=R*F,نسال الله السلامة,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Kamal Kenitra,https://www.facebook.com/rad.balak.5?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzA2NzE2NTY2MDA5NDY5Nw%3D%3D&__tn__=R*F,القنيطرة ايضا.... أجواء مرعبة الله يحفظ يا ربي,Friday 8 September 2023 at 23:30,4,08 September 2023,23:30
Said Ahdidi,https://www.facebook.com/said.ahdidi.5?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTYzNzU1NjY0Njk0MTc2&__tn__=R*F,يا ربي السلامة,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Hachim Wakrim,https://www.facebook.com/hachim.wakrim?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAzNzQ1NzMzNzI3NjE3MQ%3D%3D&__tn__=R*F,نسأل الله السلامة,Saturday 9 September 2023 at 12:41,0,09 September 2023,12:41
حسن الطيب,https://www.facebook.com/profile.php?id=100047354434984&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODQyOTYwOTkwNDQxMzE5&__tn__=R*F,عدة مدن ياربي السلامة.,Friday 8 September 2023 at 23:29,2,08 September 2023,23:29
Fatima Rahmouni,https://www.facebook.com/fatima.rahmouni.906?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODQxMzI4NTcxMDIyNTY3&__tn__=R*F,أللهم الطف بنا في ما جرت به المقادير,Friday 8 September 2023 at 23:33,0,08 September 2023,23:33
ٱٱٱ مغربية'ة حفيدة طارق بن زياد,https://www.facebook.com/khdyjt.khdyjt.587009?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjMxMTY3NjgwOTAzMzczMQ%3D%3D&__tn__=R*F,نسأل الله سلامة,Friday 8 September 2023 at 23:28,2,08 September 2023,23:28
Elhkayat Elraissi,https://www.facebook.com/elhkayat.elraissi?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzI0MTY0MzU2Nzc2OTg5&__tn__=R*F,Fina médina,Friday 8 September 2023 at 23:31,0,08 September 2023,23:31
Rachid Nour,https://www.facebook.com/profile.php?id=100075264978270&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjc1ODE1MTQ1Mzk0NTg3&__tn__=R*F,نسأل الله اللطف والرحمة,Friday 8 September 2023 at 23:57,0,08 September 2023,23:57
Nezha Aya,https://www.facebook.com/profile.php?id=562977121&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjIyODQyNjkwNDQ1MDMz&__tn__=R*F,لطفك يارب,Saturday 9 September 2023 at 03:44,0,09 September 2023,03:44
Fatine Mansouri,https://www.facebook.com/marwa.bannani.58?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTc5OTc4MDg2MDQ1Nzc3OQ%3D%3D&__tn__=R*F,يا رب سلم,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Elkoutit Amina,https://www.facebook.com/profile.php?id=100081472041721&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjg4MTcyNzQzODQ0NzA0&__tn__=R*F,لطفك يارب,Saturday 9 September 2023 at 00:44,0,09 September 2023,00:44
Hassan Almograbi,https://www.facebook.com/7assanalmoghrabi?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjExNDU2NDU3ODQxMTE5&__tn__=R*F,يارب لطفك,Friday 8 September 2023 at 23:37,0,08 September 2023,23:37
كرة القدم,https://www.facebook.com/profile.php?id=100093989971698&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTU4MjYxMDcxNTQ3NjA0NA%3D%3D&__tn__=R*F,نسأل الله اللطف و السلامة,Saturday 9 September 2023 at 00:43,0,09 September 2023,00:43
Karima El Fakir,https://www.facebook.com/karima.elfakir.52?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjY4NjEzNjE1MTk3MzUx&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
Zriouel Hamid,https://www.facebook.com/hamid.zryoual?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTczMjI0Njg5MDc0MzE5&__tn__=R*F,لطفك يارب,Saturday 9 September 2023 at 01:52,0,09 September 2023,01:52
Rachid Edbihi,https://www.facebook.com/rachid.idbihi?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjkwNDM4NTg5NjA0MTgy&__tn__=R*F,الحمد لله,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Hą Mza Røma,https://www.facebook.com/salim.csc.1650?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTM4NDY5NzE1OTU0OTY5&__tn__=R*F,الحمد لله على كل حال نسأل الله السلامة العافية ان شاء الله,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Lati Fa,https://www.facebook.com/lati.fa.12764874?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTgxMTU1ODc2NDkxMDg4&__tn__=R*F,لطفك يا رب,Friday 8 September 2023 at 23:36,0,08 September 2023,23:36
Abdelilah Lefdaoui,https://www.facebook.com/abdo.lefda?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODU2MTc3MDYyODI3ODAz&__tn__=R*F,الله الطف,Friday 8 September 2023 at 23:25,0,08 September 2023,23:25
فاطمة فاتي,https://www.facebook.com/profile.php?id=100086926852795&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTk3OTkyODE1MDIyODEw&__tn__=R*F,نسال الله السلامة,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
Bahi Abdelhak,https://www.facebook.com/profile.php?id=100078003379670&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzEzMzY2MzAxMjg3MjQ1&__tn__=R*F,اسأل الله العظيم رب العرش العظيم ان يلطف بنا,Friday 8 September 2023 at 23:25,2,08 September 2023,23:25
Latrach Hafid,https://www.facebook.com/profile.php?id=100084067699418&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTMyMzUwNTEyODUzNTQ4Ng%3D%3D&__tn__=R*F,لطفك يا رب,Friday 8 September 2023 at 23:37,0,08 September 2023,23:37
Ameniya Us,https://www.facebook.com/profile.php?id=100090041023055&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzUyODU3MjgzNzM3MDc2&__tn__=R*F,نسأل الله سلامة,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
Salah Karoum,https://www.facebook.com/salah.karoum.50?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI5MDc3OTQ3MTgwMjgxMQ%3D%3D&__tn__=R*F,اللهم لطفك يارب,Friday 8 September 2023 at 23:33,0,08 September 2023,23:33
Brahimovi'c Brahimovi'c,https://www.facebook.com/profile.php?id=100004463494889&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjE4ODkzNzkzNDYyOTA3NQ%3D%3D&__tn__=R*F,اشهد ان لااله الا الله.نوضو تصليو الفجر,Friday 8 September 2023 at 23:35,0,08 September 2023,23:35
Ilhame Maouche,https://www.facebook.com/sawsen.samar?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTY4MjAxMjkwOTI3OTQ2&__tn__=R*F,ثقيل ما شاء الله ربنا الطف بنا,Friday 8 September 2023 at 23:32,0,08 September 2023,23:32
Soumiya Hs,https://www.facebook.com/soumiya.hassi?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzE5MzgyNTUzOTA4MzU0&__tn__=R*F,الخميسات,Friday 8 September 2023 at 23:27,4,08 September 2023,23:27
صمہٰٖ۬ﹻﹻﹻﹻﹻﹻﹻﹻہٰٖ۬تي كہٰٖ۬بہﹻﹻ۬ﹻۧ۬ﹻۧۧ۬ﹻ۬ﹻريائہٰٖ۬ئ,https://www.facebook.com/profile.php?id=100012180641583&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODYwNjAyMjI4NzgyNjA2&__tn__=R*F,نسأل الله اللطف و السلامة,Saturday 9 September 2023 at 00:17,0,09 September 2023,00:17
ام محمد ام محمد,https://www.facebook.com/profile.php?id=100080693332100&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjkzMDE1NzgzNDQ5ODI3&__tn__=R*F,يارب سلامة,Friday 8 September 2023 at 23:38,0,08 September 2023,23:38
