author,user_profile_link,text,timestamp,likes,date,time
Noureddine Elkachbour,https://web.facebook.com/profile.php?id=100076225115991&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjQ5Mzc5NzE4MDcwMzkw&__tn__=R-R,سلامة ان شاء الله لطفك يا ربي,Saturday 9 September 2023 at 14:06,0,09 September 2023,14:06
Latifa Ben Ali,https://web.facebook.com/latifa.benali.581?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjkzOTIzODYyNjIzNDAx&__tn__=R-R,يارب لطفك,Sunday 10 September 2023 at 15:55,7,10 September 2023,15:55
Hamma Himeur,https://web.facebook.com/hamma.himeur.5?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTM1ODIxNzMwODQ2MzI2MQ%3D%3D&__tn__=R-R,ربي اساعد اخواننا المغاربه,Saturday 9 September 2023 at 16:11,5,09 September 2023,16:11
Nour Imane,https://web.facebook.com/profile.php?id=100038744138460&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjExNDQ4NTY3ODE3Mzk3&__tn__=R-R,لاحول ولا قوة الا بالله,Saturday 9 September 2023 at 09:53,0,09 September 2023,09:53
علي العتبي العتبي,https://web.facebook.com/profile.php?id=100089985903188&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTcyNzA4MTEzNzgwODAxNA%3D%3D&__tn__=R-R,ارحمنا برحمتك التي وسعت كل شيء من العراق بردا وسلاما,Saturday 9 September 2023 at 21:10,0,09 September 2023,21:10
Mariam Alshaher,https://web.facebook.com/profile.php?id=100087968136075&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzA0Mjg3Nzk4OTU2OTQx&__tn__=R-R,ياعيني الله يكون معاكم ونشالله مايصيب حدا مكروه حيسين بيكم,Saturday 9 September 2023 at 17:40,0,09 September 2023,17:40
حميد حمادة,https://web.facebook.com/profile.php?id=100053886756040&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTM1NTg0NDE1NTM3MTA3NQ%3D%3D&__tn__=R-R,البرنوصي,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Mais Fayyad,https://web.facebook.com/profile.php?id=100088049383210&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTU5Njg1MzIzODQ1NTgy&__tn__=R-R,السلامة للجميع. لطفك يارب العالمين الله لا يضر حدن,Saturday 9 September 2023 at 10:37,4,09 September 2023,10:37
ÎBtîssäm Hm,https://web.facebook.com/profile.php?id=100081801188212&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQyMDkwODc1NjMxMDQ3&__tn__=R-R,ربي يلطف بيكم ويرحم موتاكم ويشفي مرضاكم يارب ان شاء الله محنة وتفوت وربي يصبر اهل الضحايا,Saturday 9 September 2023 at 20:24,0,09 September 2023,20:24
Hedia Trabelsi,https://web.facebook.com/hedia.trabelsi.7334?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQxODYxNzg0MjAzOTc0Mg%3D%3D&__tn__=R-R,يارب الطف بعبادك ياربى بسترنا علامات اخر الدنيا كل واحد او فعل,Wednesday 13 September 2023 at 00:46,0,13 September 2023,00:46
Flora Pokora,https://web.facebook.com/flora.pokora?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzMwODg0NzAyNzA5MDYz&__tn__=R-R,Ouarzazate,Friday 8 September 2023 at 23:39,0,08 September 2023,23:39
Coucou Choco,https://web.facebook.com/coucou.choco1?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjU0NTEwNDUwODgwOTE1&__tn__=R-R,لاحول ولا قوة الا بالله,Saturday 9 September 2023 at 09:03,0,09 September 2023,09:03
Ghani Laib,https://web.facebook.com/ghani.laib.37?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY4NzgzNjA5NTM1MDcy&__tn__=R-R,ربي يكون معاكم.,Saturday 9 September 2023 at 19:55,2,09 September 2023,19:55
Itz Queen,https://web.facebook.com/profile.php?id=100088399026733&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjg4NTU1MDQ3MjU0ODE2&__tn__=R-R,لقد ظهرت المنكرات في كل الارجاء فلا عجب من ان يحدث شيء كهذا,Saturday 9 September 2023 at 20:26,0,09 September 2023,20:26
Jamal Officeill,https://web.facebook.com/profile.php?id=100076982287489&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNTk5ODg5Nzk3MDIxMDQ5MA%3D%3D&__tn__=R-R,ربي راه يحدرنا لاننا ابتعدنا عن طريقه وخصوصا بنات تيك طوك الله يهدي ماخلق,Saturday 9 September 2023 at 01:14,0,09 September 2023,01:14
Assila Sola,https://web.facebook.com/sola.loulou.5?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTgzODQ0NzU2MjM0NzYx&__tn__=R-R,ربي يلطف ويسترهم ان شاء الله,Saturday 9 September 2023 at 20:09,0,09 September 2023,20:09
Maream Essa,https://web.facebook.com/profile.php?id=100072618020368&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjk0ODkwMjE5ODUwMzQw&__tn__=R-R,لاحولا ولا قوه الا بالله بردا وسلاما للمغرب واهلها,Sunday 10 September 2023 at 10:47,0,10 September 2023,10:47
Mohamed Ghawat,https://web.facebook.com/profile.php?id=100089699799343&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzA2NzM2ODU4NzEwMzUy&__tn__=R-R,ياربي سلامة قنيطرة,Friday 8 September 2023 at 23:39,5,08 September 2023,23:39
زينو الباتروس,https://web.facebook.com/profile.php?id=100088592111311&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzA3NDg3NzMyMDM0OTYy&__tn__=R-R,لا حول ولا قوه. الا بالله,Thursday 14 September 2023 at 10:32,0,14 September 2023,10:32
Jamal Touliss,https://web.facebook.com/profile.php?id=100011279341393&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQzNjcyNTEyMTM1NzQ2&__tn__=R-R,فاس حسيت بيه ولاكن ضعيف وشفت شي ضوء علا شكل البرق بدون غيوم,Friday 8 September 2023 at 23:44,0,08 September 2023,23:44
آية نور,https://web.facebook.com/profile.php?id=100082636591962&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTM0NDQyNzQ2MjgzOTIxNw%3D%3D&__tn__=R-R,إن شاء الله ربي معاكم ربي سلامة ريسانكم,Saturday 9 September 2023 at 09:20,2,09 September 2023,09:20
محمد عاصي,https://web.facebook.com/profile.php?id=100018645231029&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjc1MTc0NjEzMTUxNTQwOA%3D%3D&__tn__=R-R,حماكم العلي القدير شعبنا واهلنا في المغرب العربي والإسلامي والغربي من كل مكروه يارب,Saturday 9 September 2023 at 23:59,0,09 September 2023,23:59
Azza Aly,https://web.facebook.com/azza.aly.7549?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTgxMjQxNzU2MzIyNDU4&__tn__=R-R,لو ان الله جعل الامر رتيبا بحيث يكون كل شيء مسخر ويطمئن الانسان اليه لست على الانسان واستغنى لازم يلفتوا بعض الاحيان ان وراء الاسباب والمسببات والتسخير اشياء انا اهز بها ضمائر الغافلين,Monday 11 September 2023 at 19:07,0,11 September 2023,19:07
أشتقت لأبي,https://web.facebook.com/profile.php?id=100073549669219&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODQ5NjA2MTk5NjUyMTk2&__tn__=R-R,لاحول ولا قوة الا بالله,Monday 11 September 2023 at 01:17,0,11 September 2023,01:17
Oum Akřam,https://web.facebook.com/youcef.hacini.7330?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjczMjY4MDQ4NDU2NDQw&__tn__=R-R,لا حولة و لا قوة الا بالله,Tuesday 12 September 2023 at 23:30,0,12 September 2023,23:30
Koko Boubou,https://web.facebook.com/koko.boubou.5?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTIzOTA0NzkyMDExNDE0Mg%3D%3D&__tn__=R-R,كازا حتى هي,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Nahla Hane,https://web.facebook.com/nahla.hane?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY0Mjg1MzcyOTU1OTAxNw%3D%3D&__tn__=R-R,لطفك يارب الله يكون معكن,Saturday 9 September 2023 at 20:34,0,09 September 2023,20:34
Abdennacer Daoud,https://web.facebook.com/abdennacer.daoud?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQ4OTYyMjcxODUyOTcwNQ%3D%3D&__tn__=R-R,ربي يحفظكم انشاء الله,Saturday 9 September 2023 at 17:47,3,09 September 2023,17:47
Shamsyria Shansyia,https://web.facebook.com/profile.php?id=100035937338345&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTk4NTA1NzExMzk0MjUy&__tn__=R-R,لا حول ولا قوه الا بالله,Saturday 9 September 2023 at 23:00,0,09 September 2023,23:00
Riad Cadix,https://web.facebook.com/DjamouhRiadkako?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjAyNDE4MTk2MTI2NTU4Nw%3D%3D&__tn__=R-R,ربي يستركم إن شاء الله من كل شر,Saturday 9 September 2023 at 20:43,0,09 September 2023,20:43
Sabrina Beauté Les Sœurs,https://web.facebook.com/mesenfant.mavie.56829?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjEzNjIyNDI1MDQzNTE4&__tn__=R-R,لاحول ولا قوة الا بالله,Saturday 9 September 2023 at 21:37,0,09 September 2023,21:37
محمد محمد,https://web.facebook.com/hajamynmstfy?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjMxNzMyMjcyNDAwNTI4&__tn__=R-R,سلامتكن أهلنا في مغرب ربي يكون معكن,Saturday 9 September 2023 at 19:19,0,09 September 2023,19:19
حنان بري,https://web.facebook.com/profile.php?id=100022782436302&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAyODc3MjM4NTIyMTUzMw%3D%3D&__tn__=R-R,لطفك يارب العالمين,Saturday 9 September 2023 at 06:27,6,09 September 2023,06:27
Islam Jaafari,https://web.facebook.com/profile.php?id=100092840896042&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTA0NjI0MDM4MzIxODEzMw%3D%3D&__tn__=R-R,ارض زلزال,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
ام حيدرة سلطاني,https://web.facebook.com/profile.php?id=100086169014835&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTY5Mzc2MDYxMDI4NjU4&__tn__=R-R,من سوريا الله يكون بعونكون يارب,Saturday 9 September 2023 at 18:08,0,09 September 2023,18:08
Alia Yahya,https://web.facebook.com/alia.yahya.980?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjU5NDYwNDAzNzEyODA4&__tn__=R-R,يارب السلامة,Friday 8 September 2023 at 23:38,3,08 September 2023,23:38
غياث ابو محمود,https://web.facebook.com/profile.php?id=100012453990515&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAxNzcyMTcyNjIzNjU4Mg%3D%3D&__tn__=R-R,الله يكون معكون ويحميكن جميع ولايضر انسان فيكون حاسين فيكون لان دقنااا نفس الوجع اللهم سلم,Saturday 9 September 2023 at 17:16,0,09 September 2023,17:16
Albouzaydi Abdelkhalak,https://web.facebook.com/albouzaydi.abdelkhalak?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzI3MDg2Mzk2NDM0NDk2&__tn__=R-R,القصر الكبير احسسنا باهتزاز الارض,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
هاشم خعفر,https://web.facebook.com/profile.php?id=100082725199963&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjg2NTAwODg0MTEyNjM5&__tn__=R-R,حسبي الله ونعم الوكيل في كل حين و هو الامر الذي يعتبر من عظيم سلطانك توب علينا ورحم عبادك الصالحين,Monday 11 September 2023 at 23:20,0,11 September 2023,23:20
هبه صالح,https://web.facebook.com/profile.php?id=100033035470501&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjE4NDA3MjQ3NTgzOTM0&__tn__=R-R,لاحولا ولا قوه الا بالله,Monday 11 September 2023 at 00:25,0,11 September 2023,00:25
غدر الزمن,https://web.facebook.com/morad.tarik.37?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjA2MjQzMjA3NzQzOTM4NQ%3D%3D&__tn__=R-R,عين عتيق ضرب فيا,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
سرحان سيمون,https://web.facebook.com/profile.php?id=100023139739718&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjczNDMyMzQ1NTQwNjU3&__tn__=R-R,لا حول ولا قوة الا بالله,Sunday 10 September 2023 at 00:18,0,10 September 2023,00:18
Kouchar Kamel,https://web.facebook.com/profile.php?id=100015511876770&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzU0NDQ0OTAwOTEzMjQxNA%3D%3D&__tn__=R-R,سلامة ان شاءلله,Sunday 10 September 2023 at 19:48,0,10 September 2023,19:48
حمود فيصل السرحان,https://web.facebook.com/profile.php?id=100030406997672&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjkyNjU1NTY2NzEwNzM5&__tn__=R-R,لا حول ولاقوة الابالله,Monday 11 September 2023 at 03:56,4,11 September 2023,03:56
اسكندر الاسكندر,https://web.facebook.com/profile.php?id=100024797257908&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTcyNTg0MjUyNTMwMzY5&__tn__=R-R,انصح ملك المغرب يعمل حسنات عن شعبه ويصلي لله يترأف بأهل المغرب الله يلطف بالعباد,Saturday 9 September 2023 at 11:01,0,09 September 2023,11:01
Kamal Kamil,https://web.facebook.com/profile.php?id=100056844476459&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAxNDI3ODMyNjY2NTYwNA%3D%3D&__tn__=R-R,ma5rib khaml,Friday 8 September 2023 at 23:56,0,08 September 2023,23:56
Hou Talbi,https://web.facebook.com/houcine.talbi.10?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzMxMjI3Mjg1NDgxNTM1&__tn__=R-R,لاحول ولا قوة الا بالله العلي العظيم اللهم التسرنا فوق الأرض وتحت الارض ويوم العرض يارب العالمين,Tuesday 12 September 2023 at 13:10,0,12 September 2023,13:10
علي مرشد,https://web.facebook.com/profile.php?id=100055494895784&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzQxNzIxODM4MTkwMDQ0&__tn__=R-R,نسأل الله السلامة لأهلنا في المغرب,Saturday 9 September 2023 at 22:14,0,09 September 2023,22:14
Rouji Fouad,https://web.facebook.com/ouad.azid.96?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNTkzMzc0NDQ5NDQwNzcw&__tn__=R-R,ربي يرحمهم ان شاء الله شهداء,Saturday 9 September 2023 at 19:41,0,09 September 2023,19:41
Acirem Thilelly,https://web.facebook.com/pearl.paradiz?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTA2Njk5MDMwNDI5ODM2OQ%3D%3D&__tn__=R-R,ربي معاكم,Saturday 9 September 2023 at 20:46,6,09 September 2023,20:46
Badr Sabni,https://web.facebook.com/badr.sabni.7?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjEzMjQwNjU4NDA0MzU4&__tn__=R-R,والقصر الكبير حسينا بيه,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Med Tymmy,https://web.facebook.com/med.tymmy.98?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjcyNjUwNDA4MTQ3MjUx&__tn__=R-R,لطفك يارب,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Cherif Cherif,https://web.facebook.com/profile.php?id=100084709305569&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQyNTQ2Nzc4ODAxODkwMw%3D%3D&__tn__=R-R,اذكر الله الله الله,Friday 8 September 2023 at 23:43,3,08 September 2023,23:43
Mohamed EL,https://web.facebook.com/profile.php?id=100090485713615&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY2NjIwMzU2NDE4OTkx&__tn__=R-R,لطفك يارب,Friday 8 September 2023 at 23:37,0,08 September 2023,23:37
امجد عمر,https://web.facebook.com/profile.php?id=100027153638797&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTM3NjYxMDg0NjI3MzIzNw%3D%3D&__tn__=R-R,لا حول ولا قوه الا بالله ربي يرحم موتاكم ويشافي جرحاكم,Sunday 10 September 2023 at 14:04,0,10 September 2023,14:04
Abdelhalim Mobssit,https://web.facebook.com/abdelhalim.mobssit.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjgyMDkwNzg2ODA1ODg4&__tn__=R-R,حتى حنا عندنا,Friday 8 September 2023 at 23:37,0,08 September 2023,23:37
Abdelnour Nedjadi,https://web.facebook.com/abdelnour.nedjadi.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODI2MDU3MzQyNDc5OTU2&__tn__=R-R,اللهم لطفك بالعباد الأحياء و رحمة بالاموات امين.,Sunday 10 September 2023 at 00:37,2,10 September 2023,00:37
Latifa Nasri,https://web.facebook.com/latifa.nasri.754365?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjk3MTEyNTk1NTk3ODYy&__tn__=R-R,ربي يرحمهم وانشاء الله.باللطف عليكم. كل نفس ذائقة الموت,Saturday 9 September 2023 at 23:19,0,09 September 2023,23:19
Amr Moustafa,https://web.facebook.com/profile.php?id=100009358587087&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNTgxNDE0OTEwODczMTQ0&__tn__=R-R,ربنا يسترها معاكم سترك يارب العالمين,Friday 8 September 2023 at 23:55,0,08 September 2023,23:55
Saliha Rami,https://web.facebook.com/saliha.rami.71?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODU4NzMyNDI1NjkwODYz&__tn__=R-R,ربي معاكم أن شاءالله,Wednesday 13 September 2023 at 15:43,0,13 September 2023,15:43
Mallake Mallake,https://web.facebook.com/mallake.mallake.77?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTcwMDE5ODk3NjMxMzI1&__tn__=R-R,لطفك يارب,Friday 8 September 2023 at 23:37,7,08 September 2023,23:37
Marat Houssam,https://web.facebook.com/madamat.houssam.948?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzE5NjY3NzQwNDY3OTE0&__tn__=R-R,ربي يلطف بيهم ان شاء الله,Sunday 10 September 2023 at 07:20,0,10 September 2023,07:20
الام كوثر,https://web.facebook.com/profile.php?id=100089487528277&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjgyOTQwMTQzMzk3NTQ3&__tn__=R-R,لاحول ولا قوة الا بالله لطفك يارب,Sunday 10 September 2023 at 00:57,0,10 September 2023,00:57
مهيب الركن,https://web.facebook.com/radyolis.youness?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODAzNzc4NDIxNDQ1MzQw&__tn__=R-R,كزا 2 مرات ودار كترعد بينا لطفك يارب,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Mahmoud Mahmoud,https://web.facebook.com/profile.php?id=100012490275766&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjc3MjQ0MDI0Mjg2NzYy&__tn__=R-R,لاحول ولا قوة لا بالله,Saturday 9 September 2023 at 23:17,0,09 September 2023,23:17
Mohammed Tayar,https://web.facebook.com/mohammed.tayar.1?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTcwMzY0OTM2MDkwNjkx&__tn__=R-R,ربي يحفظكم ويستركم ان شاء الله,Saturday 9 September 2023 at 20:58,3,09 September 2023,20:58
Rabia Serri,https://web.facebook.com/rabia.serri.1?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjc3MzM5NjcxMTE5NDk5&__tn__=R-R,لطفك يا رب,Saturday 9 September 2023 at 16:24,2,09 September 2023,16:24
Mostapha Mona,https://web.facebook.com/profile.php?id=100026650411459&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY3NjU1NTA5OTQ3ODc3NQ%3D%3D&__tn__=R-R,لا حولة ولاقوة إلا بالله ربي يسترنا,Saturday 9 September 2023 at 22:01,2,09 September 2023,22:01
Hind Younis,https://web.facebook.com/profile.php?id=100082682206762&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY4MjQyMDg5NTg2Mzkz&__tn__=R-R,لا حول ولا قوه الا بالله,Monday 11 September 2023 at 21:47,0,11 September 2023,21:47
Weld Rbat,https://web.facebook.com/weld.rbat.5205?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQ0Njc4NzUxOTQzODAyMw%3D%3D&__tn__=R-R,يا رب لطفك,Saturday 9 September 2023 at 06:33,0,09 September 2023,06:33
Lolie Andromède,https://web.facebook.com/andromede.lolie?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjY2NTM0NzU1NDM2Njkx&__tn__=R-R,لطفك ياربي,Friday 8 September 2023 at 23:39,5,08 September 2023,23:39
تغريد المنصوريه,https://web.facebook.com/profile.php?id=100085259583512&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjAwMDc4NjY5Njk1Nzk5Nw%3D%3D&__tn__=R-R,لاحول الله ربنا يلطف,Sunday 10 September 2023 at 13:03,0,10 September 2023,13:03
Abd Elfettah Tobal,https://web.facebook.com/profile.php?id=100005323968167&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQ1NzYwOTk4ODE0NDQyOQ%3D%3D&__tn__=R-R,ربي يستركم ان شاءلله,Sunday 10 September 2023 at 02:29,0,10 September 2023,02:29
مصطفي ساخي,https://web.facebook.com/profile.php?id=61550291977236&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzE3OTk4MTIwMTIwMTUy&__tn__=R-R,ياربي تفرجها من عندك,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
Malek Amira,https://web.facebook.com/malek.amira.5095?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzA0NTcxOTkyMTY1ODg1&__tn__=R-R,ياربي السلامة لأهلنا في المغرب,Sunday 10 September 2023 at 00:52,0,10 September 2023,00:52
Zouhaira Labidi,https://web.facebook.com/zouhaira.labidi?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODM1MDYwMTQ0ODE2NDkx&__tn__=R-R,لطفك يا رب,Saturday 9 September 2023 at 20:19,0,09 September 2023,20:19
Amine Bellout,https://web.facebook.com/amine.miminou?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTczNjM1MDc3MDE0MDEzNw%3D%3D&__tn__=R-R,يا رب نسألك اللطف بأهل المغرب و السلامة يا رب,Saturday 9 September 2023 at 18:56,0,09 September 2023,18:56
Aziz Zguiril,https://web.facebook.com/profile.php?id=100009571642515&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTkzNzIzMTcxOTUxNzAx&__tn__=R-R,هدا إنذار من لله في رمشة عين كلشي يولي تراب المغرب كمل تزعز لله وأكبر,Friday 8 September 2023 at 23:41,3,08 September 2023,23:41
Höü Sem Guiroud,https://web.facebook.com/houssem.guiroud?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjc2Mzc0NzU1MjQ2MDk3&__tn__=R-R,ربي يعاونهم,Saturday 9 September 2023 at 00:00,0,09 September 2023,00:00
Youssef Youssef,https://web.facebook.com/profile.php?id=100009394513000&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTc1OTc5MjcyMTEyODcxOQ%3D%3D&__tn__=R-R,يا ربي السلامة,Friday 8 September 2023 at 23:44,0,08 September 2023,23:44
Basma Tiba,https://web.facebook.com/profile.php?id=100028605674195&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODM0NzM1NTE0NzI2Mjg4&__tn__=R-R,يارب لطفك وسترك,Sunday 10 September 2023 at 12:42,0,10 September 2023,12:42
سلمى محمد بشير,https://web.facebook.com/profile.php?id=100087660729870&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzIyNTY1Mjk2ODA0MDY4&__tn__=R-R,لاحول ولا قوة الا بالله انسال الله السلامه,Sunday 10 September 2023 at 06:07,0,10 September 2023,06:07
Is Rae,https://web.facebook.com/profile.php?id=100069739277115&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTUxMTc3MjIzOTYyOTk1Nw%3D%3D&__tn__=R-R,المكانسة تاونات,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Abouzakaria Zian,https://web.facebook.com/profile.php?id=100066333067519&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODIxNTkwMTA5NDEwNTcx&__tn__=R-R,تحية لرجال الامن والوقاية المدنية بمدينة المحمدية وكل الشكر للسلطات في كل شبر من الوطن العزيز لنتاضمن بالمحبة ونكران الذات,Saturday 9 September 2023 at 00:36,0,09 September 2023,00:36
Hassan El Gameel,https://web.facebook.com/hassan.elgameel.7?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTg0Mzk2MDA2NjAwNjIwMg%3D%3D&__tn__=R-R,لطفك يا رب العالمين,Sunday 10 September 2023 at 03:04,2,10 September 2023,03:04
Malika Admane,https://web.facebook.com/profile.php?id=100011338695611&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjEzMzYzNjk1MDYwNTAx&__tn__=R-R,لا حول ولا قوة إلا بالله,Saturday 9 September 2023 at 09:14,2,09 September 2023,09:14
ورده شاميه,https://web.facebook.com/profile.php?id=100048572494047&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTc0NTg2ODIyMjU1MTU5MA%3D%3D&__tn__=R-R,لطفك يا رب العالمين,Saturday 9 September 2023 at 19:28,2,09 September 2023,19:28
Makhlouf Makhlouf,https://web.facebook.com/makhlouf.soualmia?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAwOTk2NTU3NjcxMzg2OQ%3D%3D&__tn__=R-R,ربي يحفظكم ان شاء الله,Saturday 9 September 2023 at 07:59,0,09 September 2023,07:59
Fatiha Seddiki,https://web.facebook.com/fatiha.seddiki?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjczODY0NzE4MTM0NjQ5&__tn__=R-R,تمارة كلشي خرج حسينا به,Friday 8 September 2023 at 23:48,2,08 September 2023,23:48
Wide Smile,https://web.facebook.com/Widsmail?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzExNDAyODQ5MjIyNzI4Nw%3D%3D&__tn__=R-R,يا رب السلامة,Friday 8 September 2023 at 23:54,0,08 September 2023,23:54
